id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
bn_maps_00484,bn,medium,গাছে তুলে মই কেড়ে নেওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00485,bn,medium,শিয়ালের বেটা সিংহ হয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00486,bn,medium,জীবনে মরণে সৎলোকের কোন ক্ষতি হয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00487,bn,medium,উলুবনে মুক্তা ছড়ানো,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00488,bn,medium,ধরেছ তো ছেড়ো না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00489,bn,medium,শক্ত মাটিতে বিড়াল আঁচড়ায় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00490,bn,medium,"পিঠে বেঁধেছি কুলো, কানে দিয়েছি তুলো",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00491,bn,medium,ঝোল ভাত খাওয়ানো,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00492,bn,medium,নিজের পাঁঠা লেজে কাটি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00493,bn,medium,একজন মানুষ যা করতে পারে তার বেশি সে পারে না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00494,bn,medium,মিষ্টি আম পেলে কি আঁটি শুদ্ধ খায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00495,bn,medium,তোমার পিঠে তখন একটি লোক উঠবে যখন তুমি পিঠ নীচু করবে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00496,bn,medium,গরু মেরে জুতা দান,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00497,bn,medium,"আহাম্মক যে হয়, পিছনে সে কথা কয়",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00498,bn,medium,কচুপোড়া খাও,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00499,bn,medium,নালা কেটে নোনা জল আনা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00500,bn,medium,চায়ের পেয়ালা ও ঠোঁটের মধ্যে বিস্তর ফাঁক থাকে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00501,bn,medium,পাকা ধানে মই দেওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00502,bn,medium,গাই নেবে দুইয়ে বলদ নেবে বেয়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00503,bn,medium,"পরতরফে খায় ঘি, তার আবার খরচ কি",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00504,bn,medium,"পরের কথা লাথি চাপড়, নিজের কথা ভাত কাপড়",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00505,bn,medium,ঘুটে পুড়লে গোবর হাসে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00506,bn,medium,ভেরেণ্ডা গাছও বৃক্ষ হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00507,bn,medium,"দেশগুণে বেশ /দেশ বুঝে বেশ, জমি বুঝে চাষ",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00508,bn,medium,দৌড়ানো শেখার পূর্বে হাটা শিখতে হয়।,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00509,bn,medium,মূর্খের কথার উত্তর না দেওয়াটা তার উত্তর,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00510,bn,medium,"ধর্মের জয়, অধর্মের ক্ষয়",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00511,bn,medium,"যেমন কর্ম, তেমন ফল।",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00512,bn,medium,"আগে উপযুক্ত হও, পরে আকাঙ্ক্ষা কর",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00513,bn,medium,কানা গরুর ভিন্ন পথ।,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00514,bn,medium,"কাঁচায় না নোয়ালে বাঁশ, পাকলে করে ঠাস ঠাস",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00515,bn,medium,নূন দিয়ে রাঁধিত ভালই হয় আলুনি রাঁধতে তিনগুণ যায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00516,bn,medium,"আগে না বুঝিলে বাছা যৌবনের ভরে, পশ্চাতে কাঁদিতে হবে নয়নের ঝোরে",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00517,bn,medium,যে রাঁধে সে চুলও বাঁধে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00518,bn,medium,আলস্যং হি মনুষ্যানাং শরীরস্থো মহান রিপু।,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00519,bn,medium,"যদি দুটি পাখির পিছনে ছোটো, তবে একটিও পাবে না",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00520,bn,medium,মন ভাল নয় তীর্থ কর মিছেব কাজে ঘুরে মর,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00521,bn,medium,জমি না দেখে জমি ছেড়ো না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00522,bn,medium,শেওড়াতলায় আম পাওয়া গেলে আমতলায় কেন যাই,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00523,bn,medium,"অন্ন দেখে দেবে ঘি, পাত্র দেখে দেবে ঝি",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00524,bn,medium,কুকুরের পেটে ঘি সয় হয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00525,bn,medium,আপনার বেলায় আঁটিসাটি পরের বেলায় দাঁতকপাটি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00526,bn,medium,অপেক্ষার সময় শেষ হয় না,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00527,bn,medium,এক লাফেই তালগাছে ওঠা যায় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00528,bn,medium,সবুরে মেওয়া ফলে।,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00529,bn,medium,বিপদকে ডেকো না বিপদ তোমার পিছু নেবে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00530,bn,medium,"বৈরিতা অন্যকে আঘাত করে, কিন্তু নিজে আহত হয়",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00531,bn,medium,"যে প্রশ্ন কর্‌ সে কিছুক্ষণের জন্য মূর্খ থাকে, যে প্রশ্ন করে না, সে সারাজীবনের জন্য মূর্খ থাকে - চীনা প্রবাদ",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00532,bn,medium,কথা দিয়ো ধীরে; কাজ করো তীরে (দ্রুত),,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00533,bn,medium,মাছ না পেয়ে ছিপে কামড়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00534,bn,medium,এক মাঘে শীত নাহি যায়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00535,bn,medium,"আকাশে যত ঝড় ওঠে, গোয়ালে তত গরু ছোটে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00536,bn,medium,উদ্যোগীর কাছে কোন পথই দূর নয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00537,bn,medium,যে কহে দুঃখভোগ সে করে সুখভোগ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00538,bn,medium,আসল ছেড়ে ছায়ার পিছনে ছূটো না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00539,bn,medium,"কত হাতি গেল তল, মশা বলে কত জল",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00540,bn,medium,ঘরের খেয়ে বনের মোষ তাড়ান,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00541,bn,medium,হাতে যদি ফল পাই তবে কেন আঁকুশি চাই২,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00542,bn,medium,দুই নৌকায় পা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00543,bn,medium,"নতুন নতুন ন'কড়া, পুরানো হ'লে ছ'কড়া",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00544,bn,medium,চোখ সব দেখে কেবল নিজেকে দেখে না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00545,bn,medium,"দিনে বাতি যার ঘরে, তার ভিটায় ঘুঘু চরে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00546,bn,medium,সর্ব্বম অত্যন্তম গর্হিতম্,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00547,bn,medium,নাচতে নেমে ঘোমটা টানা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00548,bn,medium,সৎলোকের শত শত্রু থাকে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00549,bn,medium,মা লক্ষ্মী ভিক্ষা মাগে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00550,bn,medium,"একতায় উত্থান, বিভেদে পতন",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00551,bn,medium,খোষে তৈল নাই কলাবড়ার সাধ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00552,bn,medium,সাধ ছিল রে চিতে মলের উপর চুটকি দিতে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00553,bn,medium,চাষীর গরু অমাবস্যা খোঁজে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00554,bn,medium,ট্যাক ভারি তো মন হালকা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00555,bn,medium,এত সুখ যদি তোর কপালে তবে কেন কাঁথা বগলে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00556,bn,medium,"লোভে পাপ, পাপে মৃত্যু",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00557,bn,medium,গরীবের মুড়কিই সন্দেশ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00558,bn,medium,যার নূন খাই তার গুণ হাই,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00559,bn,medium,ঘরের কেচ্ছা বাইরে গাওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00560,bn,medium,বাসনায় সন্তোষ থাকা বিধেয়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00561,bn,medium,কাঁচের ঘরে বসে পরের জানালায় ঢিল ছোড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00562,bn,medium,"টাকা টাকা বল ভাই, টাকার মত জিনিষ নাই, টাকা বিনে সংসারেতে সব যন্ত্রণা",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00563,bn,medium,"যে খেয়েছে সাত বার, তার জন্য ভাত বাড়, যে খায় নি একবার, তার জন্য চাল ঝাড়",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00564,bn,medium,মেঘ না চাইতেই জল,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00565,bn,medium,"কাজের সময় কাজী, কাজ ফুরালে পাজী",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00566,bn,medium,"জিভ পুড়লো আপ্ত দোষে, কি করবে হরিহর দাসে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00567,bn,medium,জো করে টোট্‌কা উন্‌হীকো ঘুমকে পরে ফট্‌কা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00568,bn,medium,রাই কুড়িয়েই বেল হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00569,bn,medium,ভক্তের ভগবান,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00570,bn,medium,"কাঠের ভিতর পিঁপড়ে বলে চিনি ছাড়া খাবনি, চিন্তামণি চিন্তা করে যোগায় তারে অমনি",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00571,bn,medium,যুদ্ধের পর সিপাই হাজির,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00572,bn,medium,এক পায়ে খাড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00573,bn,medium,উদর চিরলে ক বেরোয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00574,bn,medium,স্রোতে গা ঢালা,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00575,bn,medium,অন্নের জ্বালা বড় জ্বালা একদিনে লাগে তালা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00576,bn,medium,চিন্তা জ্বরো মনুষ্যাণাং,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00577,bn,medium,বুদ্ধি যার বল তার,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00578,bn,medium,পাকলে ডুমুর পড়ে মর,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00579,bn,medium,গল্পের গরু গাছে চড়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00580,bn,medium,সহনশীলতা সভ্যতার মাপকাটি,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00581,bn,medium,বড় বাড় ভালো নয়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00582,bn,medium,শুয়োরের মুখে শাঁখালু,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00583,bn,medium,"মেঘ দেখে করিসনে ভয়,আড়ালে তার সূর্য হাসে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00584,bn,medium,কাকে কান নিয়েছে শুনে কাকের পিছনে ছোটা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00585,bn,medium,রোজার ঘাড়ে ভূত,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00586,bn,medium,গোদের ওপর বিষফোঁড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00587,bn,medium,"আগে দেও কড়ি, তবে দেবো বড়ি",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00588,bn,medium,"আপনি গেলে ঘোল পায়না,চাকর কে পাঠায় দুধের তরে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00589,bn,medium,একেবারে না হওয়ার চেয়ে দেরিতে হওয়া ভালো,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00590,bn,medium,কয়লা ধুইলে ময়লা যায় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00591,bn,medium,নাচতে না জানলে উঠোন বাঁকা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00592,bn,medium,এক হাতে তালি বাজে না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00593,bn,medium,সব ভাল তার শেষ ভাল যার,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00594,bn,medium,"কোথা রাম রাজা হবে, না কোথা রাম বনে যাবে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00595,bn,medium,চটকস্য মাংসং ভাগ শতকং,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00596,bn,medium,অতিশয় ভালো নয় বুদ্ধি হলেই পড়তে হয়,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00597,bn,medium,অকণ্টকবিদ্ধ কি জানে কাঁটাফুটা কী,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00598,bn,medium,শিশুর বল কান্না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00599,bn,medium,"উপোসে কেউ নয়, পারণের গোঁসাই",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00600,bn,medium,সাপ হয়ে কাটে/কামড়ায় রোজা হয়ে ঝাড়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00601,bn,medium,"উঠতে বেকা চান, জনম বেকা গ্যাং, তেতই বেকা ফুলো, মানু বেকা মুলো",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00602,bn,medium,পাঁচ আঙুল সমান হয় না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00603,bn,medium,ঝাল লঙ্কার লাল চামড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00604,bn,medium,"আইল দারুন বারিষা কাল, ছাইগ্যে চাটে বাঘর গাল",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00605,bn,medium,"রাজায় রাজায় যুদ্ধ হয়, উলুখাগড়ার প্রাণ যায়",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00606,bn,medium,অর্থই অনর্থের মূল,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00607,bn,medium,ছিকলি কাটা টিয়ে,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00608,bn,medium,শিব গড়তে বানর গড়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00609,bn,medium,কুৎসিত ছেলের নাম দিব্যসুন্দর,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00610,bn,medium,বিপদের মধ্যে গুনের পরীক্ষা হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00611,bn,medium,সেই তো নথ/মল খসালি তবে কেন লোক হাসালি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00612,bn,medium,ঠেলার নাম বাবাজী,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00613,bn,medium,ঘোড়া দেখে খোঁড়া হওয়া,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00614,bn,medium,ছোটছোট চোখে বড়বড় স্বপ্ন দেখা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00615,bn,medium,হাতির পাঁচ পা দেখা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00616,bn,medium,হিতে বিপরীত,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00617,bn,medium,বাইরে হাশিখুশি ভিতরে গরলরাশি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00618,bn,medium,"এড়া মাউগ আগে হাজে, ফাটা ঢোল আগে বাজে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00619,bn,medium,হোদল বনে শিয়াল রাজা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00620,bn,medium,চৌকিদারি কি ঝকমারি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00621,bn,medium,যার জ্বালা সেই জানে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00622,bn,medium,"অদৃষ্টে করলা ভাতে, বীচি কচকচ করে তাতে",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00623,bn,medium,আপ্‌ ভলা তো জগ্‌/সব্‌ ভলা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00624,bn,medium,"ঊনো ভাতে দুনো বল,অতি ভাতে রসাতল",,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00625,bn,medium,যে শিরে মুকুট থাকে সে শির স্বস্তিতে থাকে না,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00626,bn,medium,কুল রাখি না শ্যাম রাখি,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00627,bn,medium,যে দেশে বৃক্ষ নেই সেই দেশে ভেরেণ্ডাও বৃক্ষ হয়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00628,bn,medium,মানুষ একবারই মাত্র মরে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00629,bn,medium,অজুহাত মিথ্যার চেয়ে খারাপ,,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00630,bn,medium,গাঁয়ে মানে না আপনি মোড়ল,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00631,bn,medium,যে ডালে বসে সেই ডাল কাটে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00632,bn,medium,যে পাতে খায় সে পাত ছিঁড়ে,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00633,bn,medium,"বুড়োয় বুড়োয় কথা প্রতিকথায় কাশি, যুবায় যুবায় কথা প্রতিকথায় হাসি",,0,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00634,bn,medium,গাছে কাঁঠাল গোঁফে তেল,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00635,bn,medium,পাখিপড়া মত পড়ানো,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00636,bn,medium,বাঁশি হারিয়ে শিঙায় ফুঁ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00637,bn,medium,বাঁশের চেয়ে কঞ্চি দড়,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00638,bn,medium,বাই হুক অর বা ক্রুক,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00639,bn,medium,বাঁশবনে শিয়াল রাজা,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
bn_maps_00640,bn,medium,হস্তীমূর্খ,,1,,,,,,MAPS,https://github.com/UKPLab/maps,gated-research-only-do-not-redistribute,human
