id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
yo_oweyor_03741,yo,low,"·B'omodé gbo'fá, bí 'ò gbọ'fá, ẹ fỌbàràkànràn lọ ọ wò ná.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03742,yo,low,‘‘Wá jẹún’’ kúrò ní teégún.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03743,yo,low,"Eégún wọlé, ó ní òun ò rí Ejonto; Ejontó ní, ‘‘Àkísà ni, àbí kíní wọlé?’’",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03744,yo,low,"A-dáko-má-gbin-ọkà-á ní òún dá ikún lára; bíkún ò bá rí jẹ lóko-o rẹ̀, áá rí jẹ lóko ẹlòmíràn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03745,yo,low,Ení l'ára ló ń so aago.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03746,yo,low,Ajá ẹgbẹ̀rún ò gbọ́ orúkọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03747,yo,low,Àìríkanṣèkan adélébọ tó ń sú epo-òyìnbó tà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03748,yo,low,"Bí a bá ń rẹ́rìn-ín hẹ̀n-hẹ̀n, tí à ń gúnni lọ́bẹ, kò ní kó má wọnú.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03749,yo,low,"Afínjú wojà, ó rìn gbendekẹ, obùn wọjá pa ràdìràdì. Ọbùn ràdìràdì ní yóó rẹrù afínjú wọlé.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03750,yo,low,Ebi ni yó kọ̀ọ́ wèrè lọ́gbọ́n.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03751,yo,low,Àbíjọ là ń mọ ìtan.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03752,yo,low,"Àgbàlagbà akàn tó kó sí garawa; yègèdè, ojú tì í.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03753,yo,low,"Agúnbàjẹ 'ò l'ódó, ẹnu l'odóo wọn.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03754,yo,low,"·B'ékùútébá setánàtiwewù-eję, a ní òun yóó bàá tojúde ológìnní lo.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03755,yo,low,Àmù tí a fi ń se iṣu ò lè mọ̀ọ́ wẹ̀ bí èyí tí a fi ń pọnmi.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03756,yo,low,Enikan ki i d'Óròó se.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03757,yo,low,Àṣírí-i náwó-náwó kì í tú lójú ahun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03758,yo,low,"Báyé ti tobi tó, irònú 'ò papo láyé.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03759,yo,low,Kí Olúwa ó f'ewú ságbà ò tó k'Ólúwa 'ó f'àgbà séwú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03760,yo,low,Bitàkùn 'ò bá já; owọ 'ò le tọkẹrẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03761,yo,low,Adáríjini níí sete ejo.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03762,yo,low,Agbęyìnkùnlé-retí-ohun ó ń ba ara rẹ nínú ję.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03763,yo,low,"Enu Ọkẹrẹ kọ ló yẹ kí á ti gbọ pé Olúbe ò lẹran lórí, mélòó ni torí Okere alára?",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03764,yo,low,Ahún dùn; kò tóó jẹ fúnni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03765,yo,low,"ÀÁfòpiná tó t'óun ó pa fitílà, ara rẹ ni yóó pa.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03766,yo,low,"Bó bá di kóníga yọga, akàn kì í sẹgbẹ àkeèké.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03767,yo,low,"Èégún ò rorò,bíi Akío.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03768,yo,low,Bó se ń se'șu; ọbẹ ló yé. Bó se ń șe iyàwó ę b'ọkọ e léèré. bóse ń s'Ajófóyinbó e bi lyá-Àgan.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03769,yo,low,A kì í bá tẹtẹpòpó du Ọba àkìtàn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03770,yo,low,oj ná,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03771,yo,low,Ayésanmí ò se gbọ́ọ̀du; èèyàn lásán ò ní làárì; ọba ni làárì ẹni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03772,yo,low,Bí a bá fẹru (ọmọ-ọdọ) kẹ ọmọ ẹni; ẹrú a máa pé j'ọmọ lọ,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03773,yo,low,Asọ-òkú kì í lápò.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03774,yo,low,Ehín funfun lẹ̀ṣọ́ ẹ̀rín; ìwà rere lẹ̀ṣọ́ èèyàn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03775,yo,low,Àjépotolá se díe lóle. Adokokátọsí se díę lówò-ọmọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03776,yo,low,"Àdó gba ara ẹ̀ tẹ́lẹ̀, ká tó fi oògùn sí?",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03777,yo,low,"A kì í fi ìka ro etí, ká fi ro imú, ká wá tún fi ta ehín.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03778,yo,low,"Dàdàndindín, dọgọdẹlúna ọmọ tó ń so eran lese-eyin, ọmọ kọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03779,yo,low,A kì í b'ẹrù èèyàn kí a l'áyà sỌlọrun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03780,yo,low,í aá monà il,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03781,yo,low,Aláàárù kì í sọ pé kí ajé ṣe òun pa; ẹl rù ńkọ́?,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03782,yo,low,"Àparò ò ga ju ara-a wọn lọ, àfi èyí tó gun ebè.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03783,yo,low,A kì í gbin àlùbọ́sà kó hu ẹ̀fọ́.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03784,yo,low,Ẹ̀gbẹ̀rì ò mọ̀ pé arẹwà kì í gbé ẹ̀kú; gbogbo ehín kin-kìn-kin láb aṣọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03785,yo,low,Ẹgbẹ̀rún ìràwọ̀ ò lè mọ́lẹ̀ tó òṣùpá.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03786,yo,low,Abánigbé kì í ti l'ekùn mọni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03787,yo,low,"Bí o ní ọ̀pọ̀ oògùn, tí o ní èké, kò níí jẹ́ ; orí ẹní jẹ́ ó ju ewé lọ; ìpín jà ó ju oògùn lọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03788,yo,low,Adìẹ ò lórúnkún ẹjọ́.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03789,yo,low,Afasegbèjò ń tan ara 'ę je.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03790,yo,low,"Amúnibúni ẹran Ìbíyẹ; Ìbíyẹ- fọ́jú ọ̀tún, ẹran-an rẹ̀ fọ́́ tòsì.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03791,yo,low,"Àì-rí èèyàn ní Tẹ́pọ̀nà, wọ́n fi kàríọrán jẹ ìyálóde.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03792,yo,low,"Àgbowóòkà, olè.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03793,yo,low,"Bí alágbẹ̀dẹ- bá ń lurin lójú kan, ojú àmì ló wà níbẹ̀.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03794,yo,low,Ẹni bánì jeun ránni lẹrù re ààtàn ni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03795,yo,low,Àtàrí ìbá ṣe ìkòkò ká gbé e fún ọ̀tá yẹ̀wò; a ní ó ti fọ́ yányán.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03796,yo,low,"Dúró o kíkà; bí o ò dúró kíkà, ìkà a ba tìrẹ jẹ́ .",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03797,yo,low,Bẹ̀wẹ̀ kó-o rọ́kọ̀ṣẹ́; ṣagbe kó-o ráhun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03798,yo,low,A kì í bá ọba pàlà kí ọkọ́ ọba má ṣàn-ánni lẹ́sẹ̀ .,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03799,yo,low,"Bí àṣá kò bá f f àṣá níràn, ojú-u sánmà-á tó-ó fò f yẹ láì fara gbúnra.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03800,yo,low,"Ẹsẹ baba ẹnìkan 'ò káde, kó má leè hu gbẹgi.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03801,yo,low,Àtàm̀pàkò ni oníkìmí ìka; baba ọmọ-ọ́ kú ọmọ-ọ́ dẹyọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03802,yo,low,Emí iro kì í gùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03803,yo,low,"A ò leè bẹrù ẹtẹ, kí a pè é ni làpálàpá.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03804,yo,low,Eje legbelegbẹ gbékùn doyùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03805,yo,low,"Bí a ò se ișápá, a ò leè jẹ e.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03806,yo,low,"Àgbà tí kò bá dáwó, omitooro ọbẹ̀ ni yóò jẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03807,yo,low,Bí a bá ti mọ là ń kú; olongo kì í kú tìyàntìyàn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03808,yo,low,"Bí a ò bá pà Jí hàn 'Jí, ẹrù 'ò ní ba ljí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03809,yo,low,"Ẹni tó l'óyin 'ò dùn, nnkan ló ń se é.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03810,yo,low,"Dá mi, dà mì, dá mi,' ariwo mọjęșín kì í pàyá alákàrà (elękọ)",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03811,yo,low,Ẹni bá tẹ ọmọ ló ń sùn tì i.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03812,yo,low,Ẹbo àfowọ-lura-fẹ-dànù kò soroó rú.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03813,yo,low,"Eni tá ò leè mù, Qlorun laa fi i lé lowo.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03814,yo,low,Àpọntán kò wí pé kí odò má sun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03815,yo,low,A kì í bá àgùntán-án du lgbórò.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03816,yo,low,"Eni tó diwo kúdúrú, tó ní k'á a gbà; bí nnkan bá wà níbẹ; yóófún ni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03817,yo,low,A kì í pẹ̀lú ọ̀bọ jáko.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03818,yo,low,Ebi ń pa mí ọlọ́ṣẹ ń kiri; ìgbà tí n ò wẹnú n ó ṣe wẹ̀de?,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03819,yo,low,"Bí ìbí ò tẹ̀, bí ìbí ò wọ́, ẹni tí a bá níwájú tó baba-á ṣe fúnni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03820,yo,low,Aláyìn-ínsí ò lódó; ẹnu gbó-ń-gbó lodó o wọn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03821,yo,low,"Bíríkótó, Bìríkòtò là á pilẹ awọn b'ó bá dókè tán níí gbodó, níígbọlo, a gbodù-kẹnkę baba àmù.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03822,yo,low,‘‘Ọmọ-ọ̀ mí kú’’ yá ju ‘‘Ọmọọ̀ mí nù’’ lọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03823,yo,low,Aṣiwèrè èèyàn lòjò ìgboro ń pa.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03824,yo,low,Àgbẹkelé 'ò pani lébi.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03825,yo,low,Àtẹ́ẹ̀ká ẹni níyì ọlọ́lá.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03826,yo,low,"Àgbò tó tàdí mẹyìn, agbára ló lọ múwá.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03827,yo,low,"Bírun bá kún, onígbàjá mọ làá ké sí.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03828,yo,low,"Dágunró yàtọ̀ sí tẹ̀tẹ̀, kò ṣéé jẹ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03829,yo,low,"Anígọ̀-ǹ-gọ́ tí ń ká obì, tí ń ká awùsá, bó bá ká ìdì ẹyìn á fàya.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03830,yo,low,Ayé ò fẹ́ ká rẹrù ká sọ́; orí ẹni ní ń sọni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03831,yo,low,"Gigìrísẹ t'á a rò pé yóò túndìí se, lò n ba ìdí ję.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03832,yo,low,"Àdánù ń láńlá ni fún ẹni tó fẹ́ni, tí a ò fẹ́ .",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03833,yo,low,Àtètèsùn làtètèjí; ẹní tètè kú ló múlẹ̀ lọ́run.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03834,yo,low,Ẹ̀gàn ni ‘‘Hẹ̀.’’,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03835,yo,low,"Aláàfáà, ìmàlé adodo; ó ní bí òun ò bá dé ibú òun ò mu.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03836,yo,low,Eégún ní òun fẹ́ẹ́ jó; òjò-ó ní òun fẹ́ẹ́ rọ̀; ọmọ-ọ́ ní òun fẹ́ẹ́ ṣe bẹbẹ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03837,yo,low,Ẹgbẹ̀rún ẹja ò lè dẹ́rù pa odò.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03838,yo,low,Dúró dè mí f'àgbà sọfà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03839,yo,low,"B'ówó se ń gun olówó, òșì ò gbọmọ gun tálíkà bẹệ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03840,yo,low,"B'eni 'ò șișe, eni kì i là.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03841,yo,low,Ayé le; ọrun 'ò ṣé là sàsà sá wọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03842,yo,low,A kì í pígún ilé sílę ď'ọmo-oko.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03843,yo,low,A kì í fìbínu èkùkù gé'gi arère.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03844,yo,low,"Bí ojú bá ko ojú, àlà yó tọ̀ọ́ nídìí ìgbá.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03845,yo,low,Alágbàro tó ń bá wọn-ọn ṣe ìpàdé ọmọ-abúlé; owó tí yóó mú relé ò ní tó nǹkan.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03846,yo,low,Fòofoo imú ìyàwó; ò yá ju yàrá fifo.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03847,yo,low,Amúnidélùú kì í tó adélùúmọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03848,yo,low,Eranko tó sunwọn làá bá jórúkọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03849,yo,low,B'éèyàn 'ò le kì í rọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03850,yo,low,B'Ígún bá jẹbọ a jòo igbá; b'Ákàlà jẹ'bọ aa jọwọ àwo,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03851,yo,low,Àárẹ 'ò seé bù tà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03852,yo,low,A kì í mọ ìyá Òjó ju Òjó lọ.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03853,yo,low,Ẹ̀dá ò làròpin.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03854,yo,low,"B'ó bá yeni, a kì í je kálágbe ó lọgun eni.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03855,yo,low,"Bí ogún bá lọ, ogún á bọ̀; bí kò ṣe bẹ́ẹ̀, ìbòsí ìgárá là ńké.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03856,yo,low,"B'éèyàn bá je panla tí 'ò tayín, bí tọhún jẹ gbèsè kò ní san.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03857,yo,low,Ègbé ni fún ọmọ tó ní bàbá òún kéré.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03858,yo,low,Ẹjọ omọ tọ; ó ku ệni tí yóó bá a wí i.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03859,yo,low,Aṣọ ìrókò ò ṣéé fi bora.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03860,yo,low,Àtẹ̀wọ́ lará; ìgbọ̀nwọ́ niyèkan.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03861,yo,low,Àlejò tó bèèrè ọ̀nà kò níí sọnù.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03862,yo,low,B'óbìnrin bá palé dà; a pàwà dà.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03863,yo,low,Adárugudu adìẹ ní ńyé sí ìbọ̀wọ́.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03864,yo,low,"B'éléwú ń kéú; b'ólóògùn ń sà, b'owo bá tękin orọ búse.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03865,yo,low,‘‘Kiní yìí ò pọ̀; n ò lè fún ọ níbẹ̀’’: olúwarẹ̀ ahun ni.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03866,yo,low,Ajá kì í dán-nu ‘‘Kò séwu’’ lókò ẹkùn.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03867,yo,low,Agbà ló ń ṣeré kù féwe.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03868,yo,low,"Bí ọkọ̀-ọ́ re òkun, bó re ọ̀sà, a forílé èbúté.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03869,yo,low,"Asinwín ilú Ìká, wèrè ibẹ, wọn l'áwọn ń sọrę.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03870,yo,low,Èèyàn tó ní a má sùn; kì í tòrùgboé.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03871,yo,low,"Bí ẹnìkan ò kíni ‘‘Kú-ù-jokòó,’’ kíkí Ọlọ́run-ún ju ti igba èèyàn lọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03872,yo,low,Èèyàn bí ìgbín ní ń he ìgbín; èèyán bí ahun ní ń he ahun.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03873,yo,low,"B'ólóko méjì bá fojú rinjú, ààlà a máa tọ.",,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
yo_oweyor_03874,yo,low,Èkó ò dùn lójú ẹni tí ò lówó lọ́wọ́.,,,,,,,,OWE-YOR,https://huggingface.co/datasets/LingoJr/OWEYOR,apache-2.0,
