source_id,kuusi_id,theme,main_class,subgroup_code,type_number,proverb_original,proverb_variant_1,proverb_variant_2,proverb_variant_3,proverb_variant_4,proverb_variant_extra,proverb_primary_en,proverb_parse_warning,language_tags_raw,translation_tag_types,language_names_extracted,has_language_or_translation_tag,slug,missing_marker,cross_references,specific_reference,distribution,region_E,region_F,region_O,region_I,region_A,region_G,region_Ew,region_Es,region_P,region_Ee,region_En,region_Eb
155520,M6d-21,M,M6,M6d,21,No man can serve two masters / Man kann nicht zwei Herren dienen / Nemo potest duobus dominis servire (Latin),No man can serve two masters,Man kann nicht zwei Herren dienen,Nemo potest duobus dominis servire (Latin),,,No man can serve two masters,ok,(Latin),parenthetical_language,Latin,1,unive3-m6d-1489,,"H1d,G5g,G5f",,G,0,0,0,0,0,1,0,0,0,0,0,0
155533,M6d-26,M,M6,M6d,26,"We learn by teaching / Durch Lehren lernen wir / Docendo discitur (Latin) / En enseignant, on apprend / Enseñando aprendemos / Insegnando s'impara",We learn by teaching,Durch Lehren lernen wir,Docendo discitur (Latin),"En enseignant, on apprend",Enseñando aprendemos / Insegnando s'impara,We learn by teaching,many_variants,(Latin),parenthetical_language,Latin,1,unive3-m6d-1490,,"H1d,L1b,J1j",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
155537,M6d-28,M,M6,M6d,28,Between two stools is the fall / Sich zwischen zwei Bänke niedersetzen / Duabus sellis sedit (Latin),Between two stools is the fall,Sich zwischen zwei Bänke niedersetzen,Duabus sellis sedit (Latin),,,Between two stools is the fall,ok,(Latin),parenthetical_language,Latin,1,unive3-m6d-1491,,E1l,,G,0,0,0,0,0,1,0,0,0,0,0,0
155539,M6d-29,M,M6,M6d,29,"He who is not with me is against me / Wer nicht mit mir ist, der ist wider mich / Chi non è meco, è contro a me",He who is not with me is against me,"Wer nicht mit mir ist, der ist wider mich","Chi non è meco, è contro a me",,,He who is not with me is against me,ok,,,,0,unive3-m6d-1492,,"H1g,H3a",,"Ew,Es",0,0,0,0,0,0,1,1,0,0,0,0
155540,M6d-30,M,M6,M6d,30,"One gives nothing so liberally as advice / Viele zum Rat, wenige zur Tat / Magis consiliarius est quam auxiliarais (Latin) / Aconsejar es más fácil que ejecutar",One gives nothing so liberally as advice,"Viele zum Rat, wenige zur Tat",Magis consiliarius est quam auxiliarais (Latin),Aconsejar es más fácil que ejecutar,,One gives nothing so liberally as advice,ok,(Latin),parenthetical_language,Latin,1,unive3-m6d-1493,,J1o,,"E,A,O",1,0,1,0,1,0,0,0,0,0,0,0
155542,M6d-31b,M,M6,M6d,31b,"Who loves to roam may lose his home / Wer seinen Platz verläßt, verliert sein Recht drauf / Qui va à la chasse, perd sa place / Chi va all'osto, perde il posto",Who loves to roam may lose his home,"Wer seinen Platz verläßt, verliert sein Recht drauf","Qui va à la chasse, perd sa place","Chi va all'osto, perde il posto",,Who loves to roam may lose his home,ok,,,,0,unive3-m6d-1494,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
155544,M6d-33,M,M6,M6d,33,Keep your fellows' counsel and your own / Jeder hat seinen Sinn für sich / Cor boni concilii statue tecum non est enim tibi aliud pluris illo (Latin),Keep your fellows' counsel and your own,Jeder hat seinen Sinn für sich,Cor boni concilii statue tecum non est enim tibi aliud pluris illo (Latin),,,Keep your fellows' counsel and your own,ok,(Latin),parenthetical_language,Latin,1,unive3-m6d-1495,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
155551,M6d-39,M,M6,M6d,39,Don't change horses in midstream / In der Furt soll man die Pferde nicht wechseln / On ne change pas de chevaux au milieu d'un gué,Don't change horses in midstream,In der Furt soll man die Pferde nicht wechseln,On ne change pas de chevaux au milieu d'un gué,,,Don't change horses in midstream,ok,,,,0,unive3-m6d-1496,,,,Ew,0,0,0,0,0,0,1,0,0,0,0,0
155552,M6e-10,M,M6,M6e,10,"As the call, so the echo / Wie der hall, so der Schall / Tel bruit, tel écho /Según es la voz es el eco","As the call, so the echo","Wie der hall, so der Schall","Tel bruit, tel écho",Según es la voz es el eco,,"As the call, so the echo",ok,,,,0,unive3-m6e-1497,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155554,M6e-12,M,M6,M6e,12,"As the question, so the answer / Wie die Frage, so die Antwort / Quale dixisti verbum, tale contra audies (Latin)","As the question, so the answer","Wie die Frage, so die Antwort","Quale dixisti verbum, tale contra audies (Latin)",,,"As the question, so the answer",ok,(Latin),parenthetical_language,Latin,1,unive3-m6e-1498,,,,"F,Ew,I,O",0,1,1,1,0,0,1,0,0,0,0,0
155555,M6e-13,M,M6,M6e,13,"As the question, so the answer / Such a welcome, such a farewell / Wie die Frage, so die Antwort / Ut salutabis ita resalutaberis (Latin) / A gentile saluto, gentile risposta","As the question, so the answer","Such a welcome, such a farewell","Wie die Frage, so die Antwort",Ut salutabis ita resalutaberis (Latin),"A gentile saluto, gentile risposta","As the question, so the answer",many_variants,(Latin),parenthetical_language,Latin,1,unive3-m6e-1499,,H5d,,E,1,0,0,0,0,0,0,0,0,0,0,0
155561,M6e-18,M,M6,M6e,18,In doing good one does it to oneself; in doing evil one does it to oneself,In doing good one does it to oneself; in doing evil one does it to oneself,,,,,In doing good one does it to oneself; in doing evil one does it to oneself,ok,,,,0,unive3-m6e-1500,G,"C2c,H5d",,G,0,0,0,0,0,1,0,0,0,0,0,0
155580,M7a-10,M,M7,M7a,10,Diligence is the mother of good fortune,Diligence is the mother of good fortune,,,,,Diligence is the mother of good fortune,ok,,,,0,unive3-m7a-1501,G,,,G,0,0,0,0,0,1,0,0,0,0,0,0
155581,M7a-11,M,M7,M7a,11,He that labours and thrives spins gold / Fleiss erobert alle Dinge / Labor omnia vincit improbus (Latin),He that labours and thrives spins gold,Fleiss erobert alle Dinge,Labor omnia vincit improbus (Latin),,,He that labours and thrives spins gold,ok,(Latin),parenthetical_language,Latin,1,unive3-m7a-1502,,,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155584,M7a-13,M,M7,M7a,13,"No pains, no gains / No mill, no meal / No work, no eat / Wer nicht arbeiten will, der soll auch nicht essen / Qui non laborat, non manducet (Latin)","No pains, no gains","No mill, no meal","No work, no eat","Wer nicht arbeiten will, der soll auch nicht essen","Qui non laborat, non manducet (Latin)","No pains, no gains",many_variants,(Latin),parenthetical_language,Latin,1,unive3-m7a-1503,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155585,M7a-14,M,M7,M7a,14,"No song, no supper / Arbeit bringt Brot, Faulenzen Hungernot / Le renard qui dort la matinée n'a pas la geule emplumée","No song, no supper","Arbeit bringt Brot, Faulenzen Hungernot",Le renard qui dort la matinée n'a pas la geule emplumée,,,"No song, no supper",ok,,,,0,unive3-m7a-1504,,,,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
155600,M7a-23,M,M7,M7a,23,"Sloth is the mother of poverty / Jamais paresse n'a acquis richesse / Chi va becca, e chi sta si secca",Sloth is the mother of poverty,Jamais paresse n'a acquis richesse,"Chi va becca, e chi sta si secca",,,Sloth is the mother of poverty,ok,,,,0,unive3-m7a-1505,,M7c,,"F,Ew,Es,A,O",0,1,1,0,1,0,1,1,0,0,0,0
155611,M7a-33,M,M7,M7a,33,"they must hunger in winter, that will not work in summer / Was der Sommer beschert, der Winter verzehrt / Anima dissoluta esuriet (Latin)","they must hunger in winter, that will not work in summer","Was der Sommer beschert, der Winter verzehrt",Anima dissoluta esuriet (Latin),,,"they must hunger in winter, that will not work in summer",ok,(Latin),parenthetical_language,Latin,1,unive3-m7a-1506,,,,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
155613,M7a-36,M,M7,M7a,36,"No sweat, no sweet / Nul pain sans peine / No hay dulzura sin sudor","No sweat, no sweet",Nul pain sans peine,No hay dulzura sin sudor,,,"No sweat, no sweet",ok,,,,0,unive3-m7a-1507,,T4d,,"E,A",1,0,0,0,1,0,0,0,0,0,0,0
155614,M7a-37,M,M7,M7a,37,"He who would catch fish must not mind getting wet / el que quiere comer pescado, que se moje los pies",He who would catch fish must not mind getting wet,"el que quiere comer pescado, que se moje los pies",,,,He who would catch fish must not mind getting wet,ok,,,,0,unive3-m7a-1508,,,,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
155615,M7a-38,M,M7,M7a,38,"No sweat, no sweet / Magna venit nulli sine magna fama labore (Latin) / Nul pain sans peine","No sweat, no sweet",Magna venit nulli sine magna fama labore (Latin),Nul pain sans peine,,,"No sweat, no sweet",ok,(Latin),parenthetical_language,Latin,1,unive3-m7a-1509,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
155617,M7a-40,M,M7,M7a,40,A good workman is never overpaid / Jeder Arbeiter ist eines Lohnes wert,A good workman is never overpaid,Jeder Arbeiter ist eines Lohnes wert,,,,A good workman is never overpaid,ok,,,,0,unive3-m7a-1510,,,,G,0,0,0,0,0,1,0,0,0,0,0,0
155623,M7b-13,M,M7,M7b,13,"When a great oak falls, every neighbour may scuffle for a faggot / Wenn der Baum fällt, so sammelt jedermann Holz","When a great oak falls, every neighbour may scuffle for a faggot","Wenn der Baum fällt, so sammelt jedermann Holz",,,,"When a great oak falls, every neighbour may scuffle for a faggot",ok,,,,0,unive3-m7b-1511,,"H3c,H2c",,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155629,M7c-10,M,M7,M7c,10,A tethered sheep soon starves / Ein Wolf im Schlaf fing nie ein Schaf,A tethered sheep soon starves,Ein Wolf im Schlaf fing nie ein Schaf,,,,A tethered sheep soon starves,ok,,,,0,unive3-m7c-1512,,"M6c,T1c",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155643,M7c-18,M,M7,M7c,18,Fish is not caught without bait / Fische lockt man mit Fischen / C'est un petit poisson pour avoir un gros,Fish is not caught without bait,Fische lockt man mit Fischen,C'est un petit poisson pour avoir un gros,,,Fish is not caught without bait,ok,,,,0,unive3-m7c-1513,,,D3b 32b,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
155666,M7d-22,M,M7,M7d,22,"Idle folks lack no excuses / Wann soll ich arbeiten? Im Frühjahr ist viel Wasser, im Herbst viel Schmutz, im Sommer ist's heiss, im Winter kalt",Idle folks lack no excuses,"Wann soll ich arbeiten? Im Frühjahr ist viel Wasser, im Herbst viel Schmutz, im Sommer ist's heiss, im Winter kalt",,,,Idle folks lack no excuses,ok,,,,0,unive3-m7d-1514,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155669,M7d-24,M,M7,M7d,24,To quake at work and sweat at meals / A lazy sheep think its wool heavy (sanak:laiska),To quake at work and sweat at meals,A lazy sheep think its wool heavy (sanak:laiska),,,,To quake at work and sweat at meals,ok,,,,0,unive3-m7d-1515,-o,,,"F,Ew,Ee,A,I",0,1,0,1,1,0,1,0,0,1,0,0
155672,M7d-26,M,M7,M7d,26,"Who more busy than they that have least to do? / Idle folks have the least leasure / Wer nichts zu tun hat, findet niemals Zeit /Uomo lento non ha mai tempo",Who more busy than they that have least to do?,Idle folks have the least leasure,"Wer nichts zu tun hat, findet niemals Zeit",Uomo lento non ha mai tempo,,Who more busy than they that have least to do?,ok,,,,0,unive3-m7d-1516,,,,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
155678,M7d-31,M,M7,M7d,31,A lazy man is the devil's bolster / Müssiggang is der Teufels Ruhebank / une tête oisive est l'atelier du diable /un hombre ocioso es la oreja del diablo,A lazy man is the devil's bolster,Müssiggang is der Teufels Ruhebank,une tête oisive est l'atelier du diable,un hombre ocioso es la oreja del diablo,,A lazy man is the devil's bolster,ok,,,,0,unive3-m7d-1517,,,,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
155694,M7f-11,M,M7,M7f,11,"Business before pleasure / Work before play / Arts die Arbeit, dann das Spiel / Le travail d'abord, le plaisir ensuite",Business before pleasure,Work before play,"Arts die Arbeit, dann das Spiel","Le travail d'abord, le plaisir ensuite",,Business before pleasure,ok,,,,0,unive3-m7f-1518,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
155700,M7f-16,M,M7,M7f,16,On ne peut faire qu'en faisant,On ne peut faire qu'en faisant,,,,,On ne peut faire qu'en faisant,ok,,,,0,unive3-m7f-1519,G,"M7a,T4e",,"F,Ew,A,O",0,1,1,0,1,0,1,0,0,0,0,0
155708,M7f-21,M,M7,M7f,21,"After dinner sit a while, after supper, walk a mile / Dopo pranzo, sta; dopo cena, va","After dinner sit a while, after supper, walk a mile","Dopo pranzo, sta; dopo cena, va",,,,"After dinner sit a while, after supper, walk a mile",ok,,,,0,unive3-m7f-1520,,D4d,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
155712,M7f-23,M,M7,M7f,23,A bow long bent at last grows weak / Arcum intensio frangit (Latin) / l'arc toujours tendu se gâte,A bow long bent at last grows weak,Arcum intensio frangit (Latin),l'arc toujours tendu se gâte,,,A bow long bent at last grows weak,ok,(Latin),parenthetical_language,Latin,1,unive3-m7f-1521,,"K1g,L2c",,"E,A,O",1,0,1,0,1,0,0,0,0,0,0,0
155718,M7g-13,M,M7,M7g,13,Christmas comes but once a year / We don't kill a pig every day / Es ist nicht alle Tage Kirmes/Weihnachten / Ogni dì non è festa,Christmas comes but once a year,We don't kill a pig every day,Es ist nicht alle Tage Kirmes,Weihnachten,Ogni dì non è festa,Christmas comes but once a year,many_variants,,,,0,unive3-m7g-1522,,,,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
155721,M7g-15,M,M7,M7g,15,"The more the merrier, the fewer the better cheer /Lieber eng und wohl, als weit und weh /Più grande la compagna, più ci si diverte","The more the merrier, the fewer the better cheer","Lieber eng und wohl, als weit und weh","Più grande la compagna, più ci si diverte",,,"The more the merrier, the fewer the better cheer",ok,,,,0,unive3-m7g-1523,,,,"F,En",0,1,0,0,0,0,0,0,0,0,1,0
155725,M7g-18,M,M7,M7g,18,After the feast comes the reckoning / The next day is never so good as the day before / Es kommt selten etwas Besseres nach / Raro meliora subsectura (Latin) / Tout va pis qu'avant,After the feast comes the reckoning,The next day is never so good as the day before,Es kommt selten etwas Besseres nach,Raro meliora subsectura (Latin),Tout va pis qu'avant,After the feast comes the reckoning,many_variants,(Latin),parenthetical_language,Latin,1,unive3-m7g-1524,,,D3j 16,"Ew,O",0,0,1,0,0,0,1,0,0,0,0,0
155727,M7h-11,M,M7,M7h,11,Doing nothing is hard work / Desidi semper feriae (Latin) / A casa dei poltroni è sempre festa,Doing nothing is hard work,Desidi semper feriae (Latin),A casa dei poltroni è sempre festa,,,Doing nothing is hard work,ok,(Latin),parenthetical_language,Latin,1,unive3-m7h-1525,,,,"Ew,Ee,I,O",0,0,1,1,0,0,1,0,0,1,0,0
155728,M7h-12,M,M7,M7h,12,Work is the spice of life / No sweet without sweat / Arbeit macht das Leben süss / Le travail fait le charme de la vie,Work is the spice of life,No sweet without sweat,Arbeit macht das Leben süss,Le travail fait le charme de la vie,,Work is the spice of life,ok,,,,0,unive3-m7h-1526,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155731,M7h-15,M,M7,M7h,15,Hard work never hurt anybody / Le travail n'a jamais déshonoré personne / Il mestiere non awilisce l'uomo,Hard work never hurt anybody,Le travail n'a jamais déshonoré personne,Il mestiere non awilisce l'uomo,,,Hard work never hurt anybody,ok,,,,0,unive3-m7h-1527,,,M6e 30,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155732,M7h-16,M,M7,M7h,16,The tree is known by his fruit,The tree is known by his fruit,,,,,The tree is known by his fruit,ok,,,,0,unive3-m7h-1528,G,J1h,,G,0,0,0,0,0,1,0,0,0,0,0,0
155733,M7h-17,M,M7,M7h,17,"Such apple-tree, such fruit / Wie der Baum, so die Frucht / Au fruit on connaît l'arbre","Such apple-tree, such fruit","Wie der Baum, so die Frucht",Au fruit on connaît l'arbre,,,"Such apple-tree, such fruit",ok,,,,0,unive3-m7h-1529,,C5b,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155734,M7h-18,M,M7,M7h,18,Work produces virtue and virtue honour / Arbeit adelt / Labor nobilitat (Latin) / Labourer ennoblit l'homme / Il lavoro nobilita,Work produces virtue and virtue honour,Arbeit adelt,Labor nobilitat (Latin),Labourer ennoblit l'homme,Il lavoro nobilita,Work produces virtue and virtue honour,many_variants,(Latin),parenthetical_language,Latin,1,unive3-m7h-1530,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155739,M7h-23,M,M7,M7h,23,"A rolling stone gathers no moss / A sitting hen never grows fat / To stand still is to move back / Wer rastet, der rostet / Quand on n'avance pas, on recule",A rolling stone gathers no moss,A sitting hen never grows fat,To stand still is to move back,"Wer rastet, der rostet","Quand on n'avance pas, on recule",A rolling stone gathers no moss,many_variants,,,,0,unive3-m7h-1531,,"H4a,H4b",,G,0,0,0,0,0,1,0,0,0,0,0,0
155744,M7h-27,M,M7,M7h,27,"Idleness is the key of beggary /Arbeit bringt Brot, Faulenzen Hungernot /",Idleness is the key of beggary,"Arbeit bringt Brot, Faulenzen Hungernot",,,,Idleness is the key of beggary,ok,,,,0,unive3-m7h-1532,,F1b,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155751,M7h-29,M,M7,M7h,29,Iron not used soon rusts / Rost frisst Eisen / Ferrum rubigo consumit (Latin),Iron not used soon rusts,Rost frisst Eisen,Ferrum rubigo consumit (Latin),,,Iron not used soon rusts,ok,(Latin),parenthetical_language,Latin,1,unive3-m7h-1533,,D2a,T2a 28,"Ew,Ee,O",0,0,1,0,0,0,1,0,0,1,0,0
155753,M7h-31,M,M7,M7h,31,"Standing pools gather filth / Stehendes Wasser stinkt / Capiunt vitium, ni moveantur aquae (Latin)",Standing pools gather filth,Stehendes Wasser stinkt,"Capiunt vitium, ni moveantur aquae (Latin)",,,Standing pools gather filth,ok,(Latin),parenthetical_language,Latin,1,unive3-m7h-1534,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155769,M7i-20,M,M7,M7i,20,"Who does nothing makes no mistakes / Il n'y a que ceux qui ne font rien qui ne se trompent jamais / Chi non fa, no spaglia",Who does nothing makes no mistakes,Il n'y a que ceux qui ne font rien qui ne se trompent jamais,"Chi non fa, no spaglia",,,Who does nothing makes no mistakes,ok,,,,0,unive3-m7i-1535,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
155771,M7i-22,M,M7,M7i,22,Quick at meal quick work,Quick at meal quick work,,,,,Quick at meal quick work,ok,,,,0,unive3-m7i-1536,-i,,M7d 24,"F,En,Ee,A,O",0,1,1,0,1,0,0,0,0,1,1,0
155775,M7i-25b,M,M7,M7i,25b,"A sleeping man is not hungry / Wer schläft, spart die Mahlzeit / Qui dort, dîne / Chi dorme, mangia",A sleeping man is not hungry,"Wer schläft, spart die Mahlzeit","Qui dort, dîne","Chi dorme, mangia",,A sleeping man is not hungry,ok,,,,0,unive3-m7i-1537,,,C3b 12,"Ew,Es",0,0,0,0,0,0,1,1,0,0,0,0
155778,M8a-11,M,M8,M8a,11,"Who will not keep a penny shall never keep many / Wer das Kleine nicht ehrt, ist des Grossen nicht wert / Chi non tien conto del poco, non acquista",Who will not keep a penny shall never keep many,"Wer das Kleine nicht ehrt, ist des Grossen nicht wert","Chi non tien conto del poco, non acquista",,,Who will not keep a penny shall never keep many,ok,,,,0,unive3-m8a-1538,-a,C4c,C4f 13,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155779,M8a-12,M,M8,M8a,12,"A penny spared is twice got / In for a penny, in for a pound / Cuidad los centavos, que los pesos se cuidan solos",A penny spared is twice got,"In for a penny, in for a pound","Cuidad los centavos, que los pesos se cuidan solos",,,A penny spared is twice got,ok,,,,0,unive3-m8a-1539,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
155782,M8a-14,M,M8,M8a,14,Drop by drop the lake is drained / Goutte à goutte la mer s'égoutte,Drop by drop the lake is drained,Goutte à goutte la mer s'égoutte,,,,Drop by drop the lake is drained,ok,,,,0,unive3-m8a-1540,,C4c,,E,1,0,0,0,0,0,0,0,0,0,0,0
155800,M8a-26,M,M8,M8a,26,Saving is the first getting / Dem fleißigen Hamster schadet der Winter nichts / Mieux vaut bon gardeur que bon amasseur,Saving is the first getting,Dem fleißigen Hamster schadet der Winter nichts,Mieux vaut bon gardeur que bon amasseur,,,Saving is the first getting,ok,,,,0,unive3-m8a-1541,,,M1b 10,"E,O",1,0,1,0,0,0,0,0,0,0,0,0
155804,M8a-29,M,M8,M8a,29,"Waste not, want not / Save something for a rainy day / Spare in der Zeit, so hast du in der Not / Garder une poire pour la soif / Conservati un pan per la vecchiezza","Waste not, want not",Save something for a rainy day,"Spare in der Zeit, so hast du in der Not",Garder une poire pour la soif,Conservati un pan per la vecchiezza,"Waste not, want not",many_variants,,,,0,unive3-m8a-1542,,,,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
155806,M8a-31,M,M8,M8a,31,You cannot have your cake and eat it / Man kann nicht alles haben / Il faut qu'une porte soit ouverte ou fermee / On ne peut pas avoir le beurre et l'argent du beurre /No se puede estar en misa y repicando,You cannot have your cake and eat it,Man kann nicht alles haben,Il faut qu'une porte soit ouverte ou fermee,On ne peut pas avoir le beurre et l'argent du beurre,No se puede estar en misa y repicando,You cannot have your cake and eat it,many_variants,,,,0,unive3-m8a-1543,,,M6d 15,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
155825,M8b-21,M,M8,M8b,21,"Like lips, like lettuce / Man muss das Maul nach der Tasche richten / A tal labra, tal lattuga","Like lips, like lettuce",Man muss das Maul nach der Tasche richten,"A tal labra, tal lattuga",,,"Like lips, like lettuce",ok,,,,0,unive3-m8b-1544,,,,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155833,M8b-25d,M,M8,M8b,25d,"Dress drains our cellar dry, and keeps our larder clean / Goldene Tressen, nichts zu essen / Abito di seta e ventre smilzo","Dress drains our cellar dry, and keeps our larder clean","Goldene Tressen, nichts zu essen",Abito di seta e ventre smilzo,,,"Dress drains our cellar dry, and keeps our larder clean",ok,,,,0,unive3-m8b-1545,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
155835,M8b-26b,M,M8,M8b,26b,The law is not concerned with trifles / De minimis non curat praetor (Latin) / Le préteur ne s'occupe pas des petites affaires / Il pretore non cura le minime cose,The law is not concerned with trifles,De minimis non curat praetor (Latin),Le préteur ne s'occupe pas des petites affaires,Il pretore non cura le minime cose,,The law is not concerned with trifles,ok,(Latin),parenthetical_language,Latin,1,unive3-m8b-1546,,,,"Ew,Es",0,0,0,0,0,0,1,1,0,0,0,0
155837,M8b-28,M,M8,M8b,28,A broken sack will hold no corn / Un sac percé ne peut tenir le grain / In vas pertusum congerere (Latin),A broken sack will hold no corn,Un sac percé ne peut tenir le grain,In vas pertusum congerere (Latin),,,A broken sack will hold no corn,ok,(Latin),parenthetical_language,Latin,1,unive3-m8b-1547,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155845,M8c-14,M,M8,M8c,14,Gardener's dog neither eats cabbage himself nor lets anybody else / Il est comme un chien qui garde du foin,Gardener's dog neither eats cabbage himself nor lets anybody else,Il est comme un chien qui garde du foin,,,,Gardener's dog neither eats cabbage himself nor lets anybody else,ok,,,,0,unive3-m8c-1548,,H5c,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155848,M8c-16,M,M8,M8c,16,He'd skin a louse and send the hide and fat to market / Er schindet die Laus des Balges wegen / Il écorcherait un pou pour en avoir la peau / En su casa no comen huevos para no tirar la cáscara,He'd skin a louse and send the hide and fat to market,Er schindet die Laus des Balges wegen,Il écorcherait un pou pour en avoir la peau,En su casa no comen huevos para no tirar la cáscara,,He'd skin a louse and send the hide and fat to market,ok,,,,0,unive3-m8c-1549,,,,"F,E,P",1,1,0,0,0,0,0,0,1,0,0,0
155857,M8c-24,M,M8,M8c,24,Only what one has eaten is one's own trl. Kumauni/India,Only what one has eaten is one's own trl. Kumauni,India,,,,Only what one has eaten is one's own,ok,trl. Kumauni/India,translation_marker,Kumauni/India,1,unive3-m8c-1550,-i,K1l,C3c 13,"F,Ew,A,O,P",0,1,1,0,1,0,1,0,1,0,0,0
155858,M8c-25,M,M8,M8c,25,"What the good-wife spares, the cat eats","What the good-wife spares, the cat eats",,,,,"What the good-wife spares, the cat eats",ok,,,,0,unive3-m8c-1551,G,H7c,,G,0,0,0,0,0,1,0,0,0,0,0,0
155860,M8c-27,M,M8,M8c,27,Death has the key to open the miser's chest trl. Oji/Afr.,Death has the key to open the miser's chest trl. Oji,Afr.,,,,Death has the key to open the miser's chest,ok,trl. Oji/Afr.,translation_marker,Oji/Afr.,1,unive3-m8c-1552,-i,"H7c,G8f",,"E,A,O",1,0,1,0,1,0,0,0,0,0,0,0
155861,M8c-28,M,M8,M8c,28,"Like a hog, he does no good till he dies /Avarus nisi cum moritur, nil recte facit (Latin) / Den Geizhals und ein fettes Schwein sieht man im Tod erst nützlich sein","Like a hog, he does no good till he dies","Avarus nisi cum moritur, nil recte facit (Latin)",Den Geizhals und ein fettes Schwein sieht man im Tod erst nützlich sein,,,"Like a hog, he does no good till he dies",ok,(Latin),parenthetical_language,Latin,1,unive3-m8c-1553,,"M6e,T4c",,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155897,M9a-29,M,M9,M9a,29,No day without a line / Kein Tag ohne Linie / Nulla dies sine linea (Latin) / Ningún día sin trazar una línea,No day without a line,Kein Tag ohne Linie,Nulla dies sine linea (Latin),Ningún día sin trazar una línea,,No day without a line,ok,(Latin),parenthetical_language,Latin,1,unive3-m9a-1554,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
155865,M9a-11,M,M9,M9a,11,Today is yesterday's pupil / Das Heute ist des Gestern Schüler / Dies diem docet / Le second jour est disciple du premier / Del primo giorno scolare è il secondo,Today is yesterday's pupil,Das Heute ist des Gestern Schüler,Dies diem docet,Le second jour est disciple du premier,Del primo giorno scolare è il secondo,Today is yesterday's pupil,many_variants,,,,0,unive3-m9a-1555,,T3c,B1b 29,E,1,0,0,0,0,0,0,0,0,0,0,0
155866,M9a-12,M,M9,M9a,12,Advercity is a good teacher / Suffering brings experience / Durch Schaden wird man klug / Experientia docet stultos (Latin),Advercity is a good teacher,Suffering brings experience,Durch Schaden wird man klug,Experientia docet stultos (Latin),,Advercity is a good teacher,ok,(Latin),parenthetical_language,Latin,1,unive3-m9a-1556,,,M9e 20,"F,E,I,O",1,1,1,1,0,0,0,0,0,0,0,0
155867,M9a-13,M,M9,M9a,13,"Years know more than books / An once of practice is worth a pound of theory / Lehre tut viel, das Leben mehr / Un occhio alla padella ed uno alla gratta",Years know more than books,An once of practice is worth a pound of theory,"Lehre tut viel, das Leben mehr",Un occhio alla padella ed uno alla gratta,,Years know more than books,ok,,,,0,unive3-m9a-1557,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
155870,M9a-14,M,M9,M9a,14,"Travel makes a wise man better, but a fool worse","Travel makes a wise man better, but a fool worse",,,,,"Travel makes a wise man better, but a fool worse",ok,,,,0,unive3-m9a-1558,G,,,"F,En,Ee,A,I",0,1,0,1,1,0,0,0,0,1,1,0
155881,M9a-17,M,M9,M9a,17,He that travels far knows much / Weite Reise macht wiese / On s'instruit en voyageant / Viaggiando s'impara,He that travels far knows much,Weite Reise macht wiese,On s'instruit en voyageant,Viaggiando s'impara,,He that travels far knows much,ok,,,,0,unive3-m9a-1559,,"H4e,E1k",M3c 14,"E,A,I",1,0,0,1,1,0,0,0,0,0,0,0
155886,M9a-19,M,M9,M9a,19,Time will tell,Time will tell,,,,,Time will tell,ok,,,,0,unive3-m9a-1560,-i,G6b,,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
